tag,fault_type,severity,omega_step,load_profile,seed,rms_r_iq_ss,maxabs_r_iq_ss,mean_r_iq_ss,std_r_iq_ss,rms_r_id_ss,maxabs_r_id_ss,mean_r_id_ss,std_r_id_ss,rms_r_om_ss,maxabs_r_om_ss,rms_r_iq_tr,maxabs_r_iq_tr,energy_r_iq_tr,fdom_r_iq_tr,fratio_r_iq_tr,rms_r_id_tr,maxabs_r_id_tr,energy_r_id_tr,fdom_r_id_tr,fratio_r_id_tr
20260301_204447_w50_lp1_seed2_healthy_r1,healthy,0.0,50.0,1,2,0.00988857902172854,0.03340358448601055,-0.00011869813309909709,0.009887866596094861,0.00994185361438834,0.03378129753407081,0.00010502838425445962,0.009941298825024193,0.0100184820034006,0.0380549717230636,0.010159684287403638,0.03853580472543072,0.2064383696394327,23950.0,0.0029119423692731106,0.010110134658149831,0.036914101176258644,0.2044296456118448,44750.0,0.0030564018405912705
20260301_204447_w50_lp1_seed2_healthy_r2,healthy,0.0,50.0,1,2,0.010195988260976029,0.04079177943091983,-6.345079455959928e-05,0.010195790828309039,0.010000512671690776,0.04023209154458696,-0.00023088300766273346,0.00999784710492316,0.009950713552554714,0.0343827583613745,0.010009494478478279,0.036487076233723936,0.20037995942937425,22950.0,0.0029153481814668896,0.010173028825718923,0.038441512857362185,0.20698103097781628,44700.0,0.0029168942581474368
20260301_204447_w50_lp1_seed2_rs_drift_p02,rs_drift,0.02,50.0,1,2,0.00994109061543743,0.03906176713936116,-0.0010073077279745104,0.009889924861468915,0.01065223972117045,0.03983869126124505,-0.003548984469252992,0.010043650746331364,0.13246985931193486,0.16845786375551342,0.020261206552883222,0.06024177271431741,0.821032981957196,50.0,0.01617818108699344,0.012336972122606184,0.042205216688063374,0.30440176230792426,50.0,0.005345686019998116
20260301_204447_w50_lp1_seed2_rs_drift_p05,rs_drift,0.05,50.0,1,2,0.010220181242466816,0.04148953581919779,-0.002417021936657518,0.009930262312073479,0.013102185066941701,0.04473217849425296,-0.008413319544018479,0.010044068288229966,0.33062686881303877,0.3729175051173357,0.045299815945482665,0.10184622767869911,4.104146649389211,50.0,0.0380623343182803,0.020678837036627946,0.05720643725586092,0.8552286023748312,50.0,0.01348551061265415
20260301_204447_w50_lp1_seed2_rs_drift_p08,rs_drift,0.08,50.0,1,2,0.010704256433181694,0.043913367074258414,-0.003818243794107727,0.010000106005241618,0.016655891119795485,0.04963281402899494,-0.013286286411467665,0.010044565813758786,0.5291034616270256,0.5776855667381469,0.07129784204979303,0.14265731500218326,10.166764561914471,50.0,0.0579445546672517,0.03059234849283889,0.07200022477946494,1.8717835726146037,50.0,0.021236291209504158
20260301_204447_w50_lp1_seed2_rs_drift_p10,rs_drift,0.1,50.0,1,2,0.011126623807482956,0.04552715315701095,-0.0047476585597071175,0.0100628771011916,0.019351056829797927,0.05290387024506647,-0.016539736164836647,0.010044925486416693,0.6615223919314247,0.7142529299234752,0.08867527854714442,0.16943553634702369,15.726610050827304,50.0,0.07021325815298599,0.03745313281683203,0.08174975894104657,2.8054743155905206,50.0,0.02618726573885539
20260301_204447_w50_lp1_seed2_rs_drift_p15,rs_drift,0.15,50.0,1,2,0.012463826158267442,0.0495546813770984,-0.007054569391767366,0.010275213535506245,0.026655703171763807,0.0610953681739073,-0.024690225654494222,0.010045858286444944,0.9928816297515778,1.055866981915436,0.13196536782360133,0.23492764517054754,34.82971660963678,50.0,0.09789170974477865,0.05488082236524078,0.10573761472967322,6.023809326970224,50.0,0.03786120651599308
20260301_204447_w50_lp1_seed2_rs_drift_p20,rs_drift,0.2,50.0,1,2,0.014098963080402939,0.05357310505596313,-0.009337639564632917,0.010563581177970242,0.034366242343371906,0.06930662407847339,-0.032864898181400065,0.010046744762836117,1.3246718171259442,1.3994507867325652,0.17490800949752489,0.2984229509711418,61.18562357277251,50.0,0.12193712093108533,0.07240568878221451,0.1291896766331366,10.48516753605381,50.0,0.04862570960188758
20260301_204447_w50_lp1_seed2_rs_drift_p30,rs_drift,0.3,50.0,1,2,0.017891652303337943,0.06158738185106083,-0.013831930570209965,0.011348520557518895,0.05030112217682755,0.08578823026408197,-0.049287319804984686,0.010048034568476425,1.9895428528833081,2.08753998963239,0.2596161748994151,0.41979456088690226,134.80111653880732,50.0,0.1615883396094758,0.10732893982661629,0.1745599770205228,23.039002648610843,50.0,0.06784452811143672
20260301_204447_w50_lp1_seed2_rs_drift_p40,rs_drift,0.4,50.0,1,2,0.022033042925606178,0.06958126071367232,-0.018230194165473293,0.012373964653689127,0.06657099530376857,0.1023483641375465,-0.06580825475566633,0.010048433795756323,2.65616388306308,2.7766180057006196,0.3427532489810238,0.5342385444737991,234.95957937409537,50.0,0.19283381695088794,0.141906243122171,0.21799857669418635,40.27476367409741,50.0,0.08454037024242353
20260301_204447_w50_lp1_seed2_ld_mismatch_m20,ld_mismatch,-0.2,50.0,1,2,0.009879709099846035,0.03744098799620499,-6.279644167642262e-05,0.009879509527526826,0.010048244838839522,0.043012985826781584,-0.000310880844984556,0.010043434544093309,0.010095092436631566,0.04372230280360867,0.01008279346634285,0.038974881823689245,0.20332544816985212,25950.0,0.002923458259141414,0.00996765947073919,0.03487655625203592,0.19870847064923328,34150.0,0.003217978537309062
20260301_204447_w50_lp1_seed2_ld_mismatch_m10,ld_mismatch,-0.1,50.0,1,2,0.009879709099846035,0.03744098799620499,-6.279644167642262e-05,0.009879509527526826,0.010048244838839522,0.043012985826781584,-0.000310880844984556,0.010043434544093309,0.010095092436631566,0.04372230280360867,0.01008279346634285,0.038974881823689245,0.20332544816985212,25950.0,0.002923458259141414,0.00996765947073919,0.03487655625203592,0.19870847064923328,34150.0,0.003217978537309062
20260301_204447_w50_lp1_seed2_ld_mismatch_m05,ld_mismatch,-0.05,50.0,1,2,0.009879709099846035,0.03744098799620499,-6.279644167642262e-05,0.009879509527526826,0.010048244838839522,0.043012985826781584,-0.000310880844984556,0.010043434544093309,0.010095092436631566,0.04372230280360867,0.01008279346634285,0.038974881823689245,0.20332544816985212,25950.0,0.002923458259141414,0.00996765947073919,0.03487655625203592,0.19870847064923328,34150.0,0.003217978537309062
20260301_204447_w50_lp1_seed2_ld_mismatch_p05,ld_mismatch,0.05,50.0,1,2,0.009879709099846035,0.03744098799620499,-6.279644167642262e-05,0.009879509527526826,0.010048244838839522,0.043012985826781584,-0.000310880844984556,0.010043434544093309,0.010095092436631566,0.04372230280360867,0.01008279346634285,0.038974881823689245,0.20332544816985212,25950.0,0.002923458259141414,0.00996765947073919,0.03487655625203592,0.19870847064923328,34150.0,0.003217978537309062
20260301_204447_w50_lp1_seed2_ld_mismatch_p10,ld_mismatch,0.1,50.0,1,2,0.009879709099846035,0.03744098799620499,-6.279644167642262e-05,0.009879509527526826,0.010048244838839522,0.043012985826781584,-0.000310880844984556,0.010043434544093309,0.010095092436631566,0.04372230280360867,0.01008279346634285,0.038974881823689245,0.20332544816985212,25950.0,0.002923458259141414,0.00996765947073919,0.03487655625203592,0.19870847064923328,34150.0,0.003217978537309062
20260301_204447_w50_lp1_seed2_ld_mismatch_p20,ld_mismatch,0.2,50.0,1,2,0.009879709099846035,0.03744098799620499,-6.279644167642262e-05,0.009879509527526826,0.010048244838839522,0.043012985826781584,-0.000310880844984556,0.010043434544093309,0.010095092436631566,0.04372230280360867,0.01008279346634285,0.038974881823689245,0.20332544816985212,25950.0,0.002923458259141414,0.00996765947073919,0.03487655625203592,0.19870847064923328,34150.0,0.003217978537309062
20260301_204447_w50_lp2_seed0_healthy_r0,healthy,0.0,50.0,2,0,0.010027122791990849,0.03633563436993903,2.0304656491587015e-05,0.010027102233775575,0.010010820718744923,0.04852117653180117,0.00010023849700588572,0.010010318861383517,0.009982570427804623,0.038520201719414615,0.01004238961653435,0.03992961068105805,0.20169917842055385,41700.0,0.003250033468695157,0.010181983200988485,0.037029384983912526,0.20734556381042343,15900.0,0.0028734950742802822
20260301_204447_w50_lp2_seed0_healthy_r1,healthy,0.0,50.0,2,0,0.00999102450226232,0.03786780301309145,-0.00016684970125237895,0.00998963121351324,0.009727897688314557,0.04403334062542879,0.00013973796723125385,0.00972689399216573,0.010008588860473046,0.03509791972238219,0.009957792292358698,0.033603293576007776,0.19831525467551658,47950.0,0.0026346846925532504,0.0098708461248599,0.036444821321153086,0.19486720644132338,750.0,0.0031275571120317792
20260301_204447_w50_lp2_seed0_healthy_r2,healthy,0.0,50.0,2,0,0.009992599960675074,0.04498193698573516,-0.00010314922438967597,0.00999206756440284,0.009770876928893288,0.03769165771418794,0.00019539075596020257,0.009768923093773666,0.010083768057452563,0.03877337908319589,0.0098370285934879,0.03263150883709276,0.19353426309819707,20900.0,0.0031750370576897275,0.01006266207071666,0.032849952874481794,0.20251433589887938,19000.0,0.00284474476362126
20260301_204447_w50_lp2_seed0_rs_drift_p02,rs_drift,0.02,50.0,2,0,0.010772587552903444,0.04135634500766283,-0.003443491318900439,0.010207399772793632,0.01100613445172064,0.05404822180079281,-0.004399632811668489,0.01008851954906378,0.1418743542132727,0.19970728103423596,0.027847809918267158,0.0720837668154144,1.5510010344878773,50.0,0.030009551487930834,0.014634762403556807,0.043232731291748615,0.42835254121711963,50.0,0.009952936279061667
20260301_204447_w50_lp2_seed0_rs_drift_p05,rs_drift,0.05,50.0,2,0,0.014138788139960818,0.04887244209284436,-0.008611503854700232,0.011213711759590567,0.015409645110688234,0.06235636597686991,-0.01115210560667181,0.010634270213559416,0.35357147373956815,0.45233092923321294,0.06573324524273252,0.13456834345496782,8.641719060282437,50.0,0.07091885728419857,0.02792910551747261,0.06326235142883668,1.5600698700122377,50.0,0.023454084359007116
20260301_204447_w50_lp2_seed0_rs_drift_p08,rs_drift,0.08,50.0,2,0,0.018863763492978636,0.056369263576210304,-0.013746005462581513,0.012918548948767922,0.021354714390103592,0.07068530263680725,-0.01790761407879287,0.011633623025004586,0.565421683557815,0.7072903001246189,0.10412185429408913,0.19767934763933326,21.682721083279056,50.0,0.10614998040673482,0.04268274138814982,0.08427763163142729,3.643632824815355,50.0,0.036102946617001905
20260301_204447_w50_lp2_seed0_rs_drift_p10,rs_drift,0.1,50.0,2,0,0.02234914109521812,0.06135570292162029,-0.01715022691456197,0.014330171822870849,0.025665265999623557,0.0762493067183952,-0.0224128827093294,0.0125047418001843,0.7066711175614427,0.8786220355701388,0.12963952153130062,0.23985249407089615,33.61281108572911,50.0,0.12698856043383397,0.05271091857366446,0.098209738751616,5.55688187375897,50.0,0.04408762041862832
20260301_204447_w50_lp2_seed0_rs_drift_p15,rs_drift,0.15,50.0,2,0,0.03155775540790666,0.07377853625460995,-0.025594344979833865,0.018461349664596987,0.036952955775724224,0.09019836366103984,-0.03368125075632674,0.015201785686295866,1.05981390071713,1.3067785353114303,0.1929676405161993,0.3429666900889772,74.47302057277824,50.0,0.17174873321521417,0.07795825254435595,0.1327633133153034,12.154978279539163,50.0,0.06263423122207751
20260301_204447_w50_lp2_seed0_rs_drift_p20,rs_drift,0.2,50.0,2,0,0.041056778983301824,0.0861340356920759,-0.03394235363470352,0.02309925821796931,0.0485734156257146,0.10420180346709756,-0.044956381959182716,0.0183929450248862,1.4129741824477884,1.7346833729977291,0.25556042162671355,0.4428937355459164,130.6222582040472,50.0,0.20833782854013216,0.10322942848691231,0.16691672321672135,21.312629811469087,50.0,0.07939610531835116
20260301_204447_w50_lp2_seed0_rs_drift_p30,rs_drift,0.3,50.0,2,0,0.060257610140898296,0.11061549256657743,-0.050344142703711896,0.03311263920802421,0.07220583401469728,0.13236445041606076,-0.06752371733574292,0.025577921395623752,2.11936359903712,2.5897141856339445,0.37853019118268655,0.6351962033567706,286.57021127360247,50.0,0.2645670105853899,0.15353124302101276,0.2340049036810139,47.14368516715456,50.0,0.10853257007470284
20260301_204447_w50_lp2_seed0_rs_drift_p40,rs_drift,0.4,50.0,2,0,0.07941052139133216,0.1347455836721987,-0.066344133648331,0.043640426648872445,0.09608178343963705,0.16072169465241493,-0.09010870122571739,0.033348629242529744,2.825904732343389,3.443666655573793,0.49866581076129424,0.8168719111641347,497.33518164443785,50.0,0.3057178627465009,0.2033836005091093,0.29945030941118633,82.72977791209793,50.0,0.13304069123318937
20260301_204447_w50_lp2_seed0_ld_mismatch_m20,ld_mismatch,-0.2,50.0,2,0,0.010027122791990849,0.03633563436993903,2.0304656491587015e-05,0.010027102233775575,0.010010820718744923,0.04852117653180117,0.00010023849700588572,0.010010318861383517,0.009982570427804623,0.038520201719414615,0.01004238961653435,0.03992961068105805,0.20169917842055385,41700.0,0.003250033468695157,0.010181983200988485,0.037029384983912526,0.20734556381042343,15900.0,0.0028734950742802822
20260301_204447_w50_lp2_seed0_ld_mismatch_m10,ld_mismatch,-0.1,50.0,2,0,0.010027122791990849,0.03633563436993903,2.0304656491587015e-05,0.010027102233775575,0.010010820718744923,0.04852117653180117,0.00010023849700588572,0.010010318861383517,0.009982570427804623,0.038520201719414615,0.01004238961653435,0.03992961068105805,0.20169917842055385,41700.0,0.003250033468695157,0.010181983200988485,0.037029384983912526,0.20734556381042343,15900.0,0.0028734950742802822
20260301_204447_w50_lp2_seed0_ld_mismatch_m05,ld_mismatch,-0.05,50.0,2,0,0.010027122791990849,0.03633563436993903,2.0304656491587015e-05,0.010027102233775575,0.010010820718744923,0.04852117653180117,0.00010023849700588572,0.010010318861383517,0.009982570427804623,0.038520201719414615,0.01004238961653435,0.03992961068105805,0.20169917842055385,41700.0,0.003250033468695157,0.010181983200988485,0.037029384983912526,0.20734556381042343,15900.0,0.0028734950742802822
20260301_204447_w50_lp2_seed0_ld_mismatch_p05,ld_mismatch,0.05,50.0,2,0,0.010027122791990849,0.03633563436993903,2.0304656491587015e-05,0.010027102233775575,0.010010820718744923,0.04852117653180117,0.00010023849700588572,0.010010318861383517,0.009982570427804623,0.038520201719414615,0.01004238961653435,0.03992961068105805,0.20169917842055385,41700.0,0.003250033468695157,0.010181983200988485,0.037029384983912526,0.20734556381042343,15900.0,0.0028734950742802822
20260301_204447_w50_lp2_seed0_ld_mismatch_p10,ld_mismatch,0.1,50.0,2,0,0.010027122791990849,0.03633563436993903,2.0304656491587015e-05,0.010027102233775575,0.010010820718744923,0.04852117653180117,0.00010023849700588572,0.010010318861383517,0.009982570427804623,0.038520201719414615,0.01004238961653435,0.03992961068105805,0.20169917842055385,41700.0,0.003250033468695157,0.010181983200988485,0.037029384983912526,0.20734556381042343,15900.0,0.0028734950742802822
20260301_204447_w50_lp2_seed0_ld_mismatch_p20,ld_mismatch,0.2,50.0,2,0,0.010027122791990849,0.03633563436993903,2.0304656491587015e-05,0.010027102233775575,0.010010820718744923,0.04852117653180117,0.00010023849700588572,0.010010318861383517,0.009982570427804623,0.038520201719414615,0.01004238961653435,0.03992961068105805,0.20169917842055385,41700.0,0.003250033468695157,0.010181983200988485,0.037029384983912526,0.20734556381042343,15900.0,0.0028734950742802822
20260301_204447_w50_lp2_seed1_healthy_r0,healthy,0.0,50.0,2,1,0.010094747856908767,0.038319813752010656,0.00017799970084446084,0.010093178409255603,0.010084278623424103,0.040416804391360736,2.6580310636545756e-06,0.010084278273119954,0.010005248298156784,0.03717130216526954,0.009934287857370154,0.03697891858664182,0.19738015046618415,29050.0,0.003245889816031455,0.010257669121989155,0.03622574393239545,0.2104395516324195,42400.0,0.003049899119176169
20260301_204447_w50_lp2_seed1_healthy_r1,healthy,0.0,50.0,2,1,0.009824477544465407,0.035273564682882785,4.61199434485537e-05,0.009824369291334754,0.00998895822504164,0.03925030336645486,2.0865030959076426e-05,0.0099889364334803,0.009913132671241075,0.03730294684713442,0.009963139122414887,0.03686099898996131,0.19852828234518816,27200.0,0.0028360014338112854,0.010167457123732364,0.0379249662251237,0.206754368725872,23350.0,0.003408279239411068
20260301_204447_w50_lp2_seed1_healthy_r2,healthy,0.0,50.0,2,1,0.010149329760759917,0.0362045199771579,8.287964323883541e-05,0.010148991356651338,0.0099001792424854,0.04115379966466685,-1.9718196748133522e-05,0.009900159606089984,0.010008644695536953,0.047153784978320346,0.010321729056239124,0.044752763565075515,0.213076181420822,11500.0,0.00307723977034744,0.010079467271749163,0.03559254414800161,0.20319132096452502,36250.0,0.0028229911299771813
20260301_204447_w50_lp2_seed1_rs_drift_p02,rs_drift,0.02,50.0,2,1,0.010782935169191817,0.04333814577777906,-0.0032857962745475654,0.01027011361695493,0.011161310380633583,0.04392345106664672,-0.004497213277610721,0.010215180965040259,0.14172283828761523,0.1965111325454174,0.02796875669923568,0.06844493081730052,1.5645027026020817,50.0,0.03149606938377506,0.014636674301366762,0.04599852973998443,0.4284644692085804,50.0,0.010326601030203025
20260301_204447_w50_lp2_seed1_rs_drift_p05,rs_drift,0.05,50.0,2,1,0.014086754072442413,0.050855129009316435,-0.008453808810347359,0.011268085768912407,0.015615963546275842,0.04915724687081746,-0.011249686072614043,0.010830645444582222,0.3534187347501897,0.45366797451516305,0.06588307481019991,0.13280675824309895,8.681159092892795,50.0,0.07187575185897525,0.027887181325981957,0.06738396345254422,1.5553897646163937,50.0,0.02315965694359046
20260301_204447_w50_lp2_seed1_rs_drift_p08,rs_drift,0.08,50.0,2,1,0.018780270977697706,0.05835832661898266,-0.013588310418228638,0.012963656813322922,0.021573245025367834,0.055600481665937146,-0.018005194544735103,0.011883512541786594,0.5652688064161266,0.7107384709485416,0.10427645267460639,0.1973497607912833,21.747157164798853,50.0,0.10664237173609041,0.04262506031466304,0.08918820385104075,3.633791533657323,50.0,0.035170378294868944
20260301_204447_w50_lp2_seed1_rs_drift_p10,rs_drift,0.1,50.0,2,1,0.022253862872593264,0.06335214293254321,-0.016992531870209097,0.014369699836534966,0.025885976114347835,0.06157306653104053,-0.02251046317527163,0.012781346056942776,0.7065182548007906,0.8820702063940615,0.1297948247231801,0.23969610319754242,33.69339304984209,50.0,0.12725162983321125,0.052646946933254696,0.10354963968412338,5.543402042785871,50.0,0.0427596255729148
20260301_204447_w50_lp2_seed1_rs_drift_p15,rs_drift,0.15,50.0,2,1,0.03144690720415041,0.07580466893565019,-0.025436649935480993,0.018490127440508396,0.03717426322727425,0.07704358075367812,-0.033778831222268976,0.015521482137609822,1.0596611942877496,1.310226706135353,0.19312195525871168,0.34325097188078724,74.59217920589568,50.0,0.17158350032221073,0.07788369826511028,0.13901612740701952,12.131740910901486,50.0,0.06041842791673011
20260301_204447_w50_lp2_seed1_rs_drift_p20,rs_drift,0.2,50.0,2,1,0.040938808256523476,0.08820641239154359,-0.033784658590350646,0.023121048103358993,0.04879403122359571,0.09258328776377198,-0.045053962425124945,0.01873493936058142,1.4128217017327125,1.7381315438216518,0.2557122271609067,0.44363063568863037,130.77748623918228,50.0,0.20788265338637366,0.10314732465371036,0.17391559902372092,21.27874116643585,50.0,0.0764179983546306
20260301_204447_w50_lp2_seed1_rs_drift_p30,rs_drift,0.3,50.0,2,1,0.060133664158725675,0.11283205394279383,-0.05018644765935902,0.033126696733734654,0.07242551714326496,0.12386944172702312,-0.06762129780168515,0.025938689579182297,2.1192116452957483,2.593162356457867,0.3786755277848246,0.6354539793696508,286.79031068623095,50.0,0.26377510638315294,0.1534373672758975,0.24186096251961053,47.08605135311733,50.0,0.104323623047741
20260301_204447_w50_lp2_seed1_rs_drift_p40,rs_drift,0.4,50.0,2,1,0.0792844436092398,0.1371778840870661,-0.06618643860397813,0.0436506396671178,0.09630135799964287,0.155429414305797,-0.09020628169165963,0.03371614295764471,2.825753351848446,3.4471148263977156,0.4988040276146215,0.8162593714471766,497.6109159291361,50.0,0.304741604783101,0.20327998767196798,0.30738766519841865,82.64550677583091,50.0,0.12789263562532321
20260301_204447_w50_lp2_seed1_ld_mismatch_m20,ld_mismatch,-0.2,50.0,2,1,0.010094747856908767,0.038319813752010656,0.00017799970084446084,0.010093178409255603,0.010084278623424103,0.040416804391360736,2.6580310636545756e-06,0.010084278273119954,0.010005248298156784,0.03717130216526954,0.009934287857370154,0.03697891858664182,0.19738015046618415,29050.0,0.003245889816031455,0.010257669121989155,0.03622574393239545,0.2104395516324195,42400.0,0.003049899119176169
20260301_204447_w50_lp2_seed1_ld_mismatch_m10,ld_mismatch,-0.1,50.0,2,1,0.010094747856908767,0.038319813752010656,0.00017799970084446084,0.010093178409255603,0.010084278623424103,0.040416804391360736,2.6580310636545756e-06,0.010084278273119954,0.010005248298156784,0.03717130216526954,0.009934287857370154,0.03697891858664182,0.19738015046618415,29050.0,0.003245889816031455,0.010257669121989155,0.03622574393239545,0.2104395516324195,42400.0,0.003049899119176169
20260301_204447_w50_lp2_seed1_ld_mismatch_m05,ld_mismatch,-0.05,50.0,2,1,0.010094747856908767,0.038319813752010656,0.00017799970084446084,0.010093178409255603,0.010084278623424103,0.040416804391360736,2.6580310636545756e-06,0.010084278273119954,0.010005248298156784,0.03717130216526954,0.009934287857370154,0.03697891858664182,0.19738015046618415,29050.0,0.003245889816031455,0.010257669121989155,0.03622574393239545,0.2104395516324195,42400.0,0.003049899119176169
20260301_204447_w50_lp2_seed1_ld_mismatch_p05,ld_mismatch,0.05,50.0,2,1,0.010094747856908767,0.038319813752010656,0.00017799970084446084,0.010093178409255603,0.010084278623424103,0.040416804391360736,2.6580310636545756e-06,0.010084278273119954,0.010005248298156784,0.03717130216526954,0.009934287857370154,0.03697891858664182,0.19738015046618415,29050.0,0.003245889816031455,0.010257669121989155,0.03622574393239545,0.2104395516324195,42400.0,0.003049899119176169
20260301_204447_w50_lp2_seed1_ld_mismatch_p10,ld_mismatch,0.1,50.0,2,1,0.010094747856908767,0.038319813752010656,0.00017799970084446084,0.010093178409255603,0.010084278623424103,0.040416804391360736,2.6580310636545756e-06,0.010084278273119954,0.010005248298156784,0.03717130216526954,0.009934287857370154,0.03697891858664182,0.19738015046618415,29050.0,0.003245889816031455,0.010257669121989155,0.03622574393239545,0.2104395516324195,42400.0,0.003049899119176169
20260301_204447_w50_lp2_seed1_ld_mismatch_p20,ld_mismatch,0.2,50.0,2,1,0.010094747856908767,0.038319813752010656,0.00017799970084446084,0.010093178409255603,0.010084278623424103,0.040416804391360736,2.6580310636545756e-06,0.010084278273119954,0.010005248298156784,0.03717130216526954,0.009934287857370154,0.03697891858664182,0.19738015046618415,29050.0,0.003245889816031455,0.010257669121989155,0.03622574393239545,0.2104395516324195,42400.0,0.003049899119176169
20260301_204447_w50_lp2_seed2_healthy_r0,healthy,0.0,50.0,2,2,0.009879709099846035,0.03744098799620499,-6.27964416764227e-05,0.009879509527526826,0.010048244838839522,0.043012985826781584,-0.000310880844984556,0.010043434544093309,0.010095092436631566,0.04372230280360867,0.01008279346634285,0.038974881823689245,0.2033254481698521,25950.0,0.002923458259141417,0.00996765947073919,0.03487655625203592,0.19870847064923328,34150.0,0.003217978537309062
20260301_204447_w50_lp2_seed2_healthy_r1,healthy,0.0,50.0,2,2,0.00988857902172854,0.03340358448601055,-0.00011869813309909736,0.00988786659609486,0.00994185361438834,0.03378129753407081,0.00010502838425445962,0.009941298825024193,0.0100184820034006,0.0380549717230636,0.010159684287403638,0.03853580472543072,0.2064383696394327,23950.0,0.0029119423692731106,0.010110134658149831,0.036914101176258644,0.2044296456118448,44750.0,0.0030564018405912705
20260301_204447_w50_lp2_seed2_healthy_r2,healthy,0.0,50.0,2,2,0.010195988260976027,0.04079177943091983,-6.34507945595999e-05,0.010195790828309037,0.010000512671690776,0.04023209154458696,-0.00023088300766273346,0.00999784710492316,0.009950713552554717,0.0343827583613745,0.010009494478478277,0.036487076233723936,0.20037995942937423,22950.0,0.0029153481814668887,0.010173028825718923,0.038441512857362185,0.20698103097781628,44700.0,0.0029168942581474368
20260301_204447_w50_lp2_seed2_rs_drift_p02,rs_drift,0.02,50.0,2,2,0.010686410774702304,0.04160164072743511,-0.003526592417068449,0.010087741133155076,0.011252702835652894,0.04196551575547154,-0.004810752153658932,0.010172511234870996,0.14154191999047958,0.19640337002137898,0.0278213798034147,0.07667942991656185,1.5480583483317025,50.0,0.03007410216311158,0.014376735075604503,0.04705999874281705,0.41338102286823364,50.0,0.009183355529758677
20260301_204447_w50_lp2_seed2_rs_drift_p05,rs_drift,0.05,50.0,2,2,0.014130829268613832,0.049025319446247106,-0.008694604952868243,0.011139307901852448,0.01581345474841979,0.05005837117635906,-0.011563224948662253,0.010786898528629775,0.35323351198359204,0.45215444751524814,0.06569393819567028,0.14254242965921549,8.631387031313093,50.0,0.06930513183134152,0.02770690694772316,0.06926470547784647,1.5353453852195798,50.0,0.022697109061205197
20260301_204447_w50_lp2_seed2_rs_drift_p08,rs_drift,0.08,50.0,2,2,0.018900688075635417,0.0564163823070154,-0.013829106560749522,0.012883781334061106,0.021812097798723708,0.05816893176600834,-0.01831873342078331,0.011840254061436527,0.5650824910591494,0.7089253620183911,0.10407780322005829,0.2071471870948285,21.66437824622635,50.0,0.10323407484474409,0.04247864897312228,0.09116920627433822,3.608871237163484,50.0,0.03533926035132897
20260301_204447_w50_lp2_seed2_rs_drift_p10,rs_drift,0.1,50.0,2,2,0.022404357029215397,0.061324785523808156,-0.017233328012729983,0.01431669024244813,0.02613838678236239,0.0635855752448328,-0.02282400205131984,0.012738924363764966,0.706331549887831,0.8800571104555033,0.12959319855119134,0.24953640011937717,33.588794221457,50.0,0.12340071840079599,0.052513237964511766,0.10560857030619286,5.51528032303488,50.0,0.04331533775573609
20260301_204447_w50_lp2_seed2_rs_drift_p15,rs_drift,0.15,50.0,2,2,0.03163926783878129,0.07352571748038272,-0.02567744607800188,0.01848545461397817,0.037442934281560196,0.07876202188554329,-0.03409237009831719,0.01548171917755273,1.0594739025204436,1.3077127064194798,0.1929166938146568,0.3532044761290427,74.43370150475607,50.0,0.16690515038432718,0.07776823038678589,0.14114753329191082,12.095795314984418,50.0,0.06183313506156056
20260301_204447_w50_lp2_seed2_rs_drift_p20,rs_drift,0.2,50.0,2,2,0.04115182261565762,0.08562036018481756,-0.03402545473287154,0.023146078173458675,0.04906946113511074,0.09417581528239923,-0.04536750130117316,0.018697642679712193,1.4126340404962243,1.7354010398723076,0.2555055028863673,0.45370603214579486,130.5661240104309,50.0,0.20265812568417899,0.1030418347303665,0.1759091628858467,21.235239409200325,50.0,0.07856270789550103
20260301_204447_w50_lp2_seed2_rs_drift_p30,rs_drift,0.3,50.0,2,2,0.060365999147087776,0.10946083028709586,-0.0504272438018799,0.03318353410310552,0.07270623008169705,0.12521006362047274,-0.06793483667773334,0.02590470726069615,2.1190234556710217,2.591269753737933,0.3784681637152241,0.6457991594016255,286.4763018919474,50.0,0.25793054410439437,0.15334321551778884,0.24320376865922225,47.02828349067007,50.0,0.10763493782502193
20260301_204447_w50_lp2_seed2_rs_drift_p40,rs_drift,0.4,50.0,2,2,0.07952526751342326,0.13278867965585883,-0.06642723474649902,0.04372288482036662,0.09658383894604276,0.1565174686268908,-0.09051982056770784,0.03368382445544307,2.8255647327291746,3.446064658286332,0.4985973221397429,0.8269081746189624,497.19857928984504,50.0,0.2986309736205213,0.20319282673265535,0.3076866245632886,82.57464967121379,50.0,0.1320868814175822
20260301_204447_w50_lp2_seed2_ld_mismatch_m20,ld_mismatch,-0.2,50.0,2,2,0.009879709099846035,0.03744098799620499,-6.27964416764227e-05,0.009879509527526826,0.010048244838839522,0.043012985826781584,-0.000310880844984556,0.010043434544093309,0.010095092436631566,0.04372230280360867,0.01008279346634285,0.038974881823689245,0.2033254481698521,25950.0,0.002923458259141417,0.00996765947073919,0.03487655625203592,0.19870847064923328,34150.0,0.003217978537309062
